,track_id,track_title,artist_name,album_name,genre,unit_price,album_price,release_date,duration_ms,is_explicit,duration_min_raw,duration_flag,release_year,duration_min,revenue_proxy
3847,1141318732,"Neele Neele Ambar Par (From ""Kalaakaar"")",Kalyanji-Anandji & Kishore Kumar,MasterWorks - Kishore Kumar,Bollywood,1.29,9.99,1983-01-01 12:00:00,320000,False,5.333333333333333,normal,1983,5.333333333333333,1.29
3848,1327761711,Aa Chal Ke Tujhe,Kishore Kumar,Door Gagan Ki Chhaon Mein (Original Motion Picture Soundtrack),Bollywood,1.29,9.99,1964-01-01 12:00:00,279464,False,4.657733333333334,normal,1964,4.657733333333334,1.29
3849,1338708210,Om Shanti Om,Kishore Kumar,Karz (Original Motion Picture Soundtrack),Bollywood,1.29,9.03,1980-12-01 12:00:00,530013,False,8.83355,normal,1980,8.83355,1.29
3850,1360772114,Chingari Koi Bhadke,Kishore Kumar,Amar Prem (Original Motion Picture Soundtrack),Bollywood,1.29,9.99,1971-12-31 12:00:00,335359,False,5.589316666666667,normal,1971,5.589316666666667,1.29
3851,402012337,Otha Sollaala,Velmurugan & G.V. Prakash Kumar,Aadukalam (Original Motion Picture Soundtrack),Tamil,1.29,5.99,2010-11-08 12:00:00,238987,False,3.9831166666666666,normal,2010,3.9831166666666666,1.29
3852,1443465022,Pyar Hamen Kis Mod Pe,"Kishore Kumar, Gulshan Bawra, R.D. Burman, Bhupinder Singh & Sapan Chakraborty",Satte Pe Satta (Original Soundtrack),Bollywood,1.29,7.99,1982-01-01 12:00:00,393253,False,6.554216666666667,normal,1982,6.554216666666667,1.29
3853,1442239108,My Name Is Anthony Gonsalves,Kishore Kumar & Amitabh Bachchan,Amar Akbar Anthony (Original Motion Picture Soundtrack),Bollywood,1.29,6.99,1977-01-07 12:00:00,332147,False,5.535783333333334,normal,1977,5.535783333333334,1.29
3854,1443485685,Yeh Dosti Hum Nahin (Happy Version),Kishore Kumar & Manna Dey,Sholay (Original Motion Picture Soundtrack),Bollywood,1.29,6.99,1975-01-01 12:00:00,321507,False,5.35845,normal,1975,5.35845,1.29
3855,1337290904,Zindagi Ka Safar,Kishore Kumar,Safar (Original Motion Picture Soundtrack),Bollywood,1.29,6.45,1970-12-01 12:00:00,239533,False,3.9922166666666667,normal,1970,3.9922166666666667,1.29
3856,1443500977,Kiska Rasta Dekhe,Kishore Kumar,Joshila (Original Soundtrack),Soundtrack,1.29,7.99,1973-01-01 12:00:00,257920,False,4.298666666666667,normal,1973,4.298666666666667,1.29
3857,1443470276,Chalte Chalte (Pt. I),Kishore Kumar,Chalte Chalte (Original Soundtrack),Bollywood,1.29,6.99,1976-01-01 12:00:00,318067,False,5.301116666666666,normal,1976,5.301116666666666,1.29
3858,1443490649,"Hum Bewafa Hargiz Na Thay (From ""Shalimar"")",Kishore Kumar,Chalte Chalte... Kishore Da’s Greatest Hits,Soundtrack,1.29,7.99,1978-01-01 12:00:00,237893,False,3.9648833333333333,normal,1978,3.9648833333333333,1.29
